ID,stream,position,trap,time,order,suborder,family,subfamily,genus,species,dry mass (mg),,
1959,Triefenbach,up,2,2018-04-09,Diptera,Nematocera,Simuliidae,,,,0.4954,,
1960,Triefenbach,up,2,2018-04-09,Ephemeroptera,,Baetidae,,Baetis,macani,1.8473,,
1961,Hainbach,up,2,2018-04-09,Diptera,Nematocera,Chironomidae,,,,0.1672,,
1962,Isenach,up,1,2018-04-09,Diptera,Nematocera,Chironomidae,,,,0.6168,,
1963,Isenach,up,2,2018-04-09,Ephemeroptera,,Baetidae,,Baetis,rhodani,10.6258,,
1964,Isenach,up,2,2018-04-09,Diptera,Nematocera,Chironomidae,,,,0.0847,,
1966,Isenach,down,2,2018-04-09,Diptera,Nematocera,Chironomidae,,,,11.7576,,
1968,Isenach,down,1,2018-04-09,Diptera,Nematocera,Chironomidae,,,,10.5556,,
1970,Otterbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0782,,
1971,Otterbach,up,2,2018-04-12,Diptera,Nematocera,Simuliidae,,,,0.7091,,
1972,Otterbach,up,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,2.6224,,
1973,Kaiserbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0593,,
1974,Kaiserbach,up,1,2018-04-12,Diptera,Nematocera,Chaoboridae,,,,0.6383,,
1976,Kaiserbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.1961,,
1977,Kaiserbach,up,2,2018-04-12,Diptera,Nematocera,Chaoboridae,,,,0.0468,,
1980,Kaiserbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,10.1345,,
1981,Kaiserbach,down,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,5.3294,,
1983,Russbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,7.1726,,
1986,Triefenbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,7.3187,,
1988,Triefenbach,down,1,2018-04-12,Diptera,Nematocera,Psychodidae,,,,0.0703,,
1989,Triefenbach,down,1,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,macani,2.3975,,
1990,Russbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.8027,,
1993,Russbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.2413,,
1994,Klingbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,8.4627,,
1995,Dierbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,5.5207,,
1996,Dierbach,down,2,2018-04-12,Diptera,Nematocera,Chaoboridae,,,,0.2514,,
1998,Kaiserbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,1.647,,
1999,Dierbach,up,2,2018-04-12,Plecoptera,,Leuctridae,,Leuctra,,0.492,,
2000,Dierbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,3.3913,,
2001,Dierbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,1.3364,,
2002,Russbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.1608,,
2005,Klingbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0782,,
2006,Klingbach,down,1,2018-04-12,Diptera,Nematocera,Psychodidae,,,,0.7654,,
2008,Otterbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0212,,
2010,Otterbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,3.7698,,
2012,Otterbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,3.2436,,
2013,Dierbach,up,1,2018-04-12,Diptera,Nematocera,Limoniidae,,,,9.3054,,
2014,Dierbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.663,,
2015,Dierbach,up,1,2018-04-12,Diptera,Nematocera,Simuliidae,,,,0.7641,,
2016,Dierbach,up,1,2018-04-12,Plecoptera,,Leuctridae,,Leuctra,,3.131,,
2018,Modenbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0857,,
2019,Modenbach,up,1,2018-04-12,Plecoptera,,Taeniopterygidae,,Brachyptera,,3.4964,,
2021,Triefenbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,5.9793,,
2022,Triefenbach,down,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,macani,1.8259,,
2024,Klingbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,4.4999,,
2025,Klingbach,up,1,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,macani,1.988,,
2027,Triefenbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,1.9749,,
2028,Triefenbach,up,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,macani,1.9592,,
2029,Kropsbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,15.1343,,
2031,Triefenbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.5584,,
2032,Triefenbach,up,1,2018-04-12,Diptera,Nematocera,Simuliidae,,,,1.0914,,
2033,Kropsbach,up,2,2018-04-12,Diptera,Nematocera,Simuliidae,,,,2.0492,,
2034,Kropsbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.8477,,
2035,Kropsbach,up,2,2018-04-12,Plecoptera,,Nemouridae,,Nemoura,,0.9181,,
2036,Kropsbach,up,2,2018-04-12,Plecoptera,,Taeniopterygidae,,Brachyptera,,4.876,,
2039,Kropsbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,15.1648,,
2041,Kropsbach,down,2,2018-04-12,Diptera,Nematocera,Simuliidae,,,,1.9273,,
2042,Kropsbach,down,2,2018-04-12,Diptera,Nematocera,Limoniidae,,,,0.5948,,
2045,Kropsbach,up,1,2018-04-12,Diptera,Nematocera,Simuliidae,,,,1.1476,,
2046,Kropsbach,up,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.7136,,
2047,Modenbach,up,2,2018-04-12,Plecoptera,,Nemouridae,,Nemoura,,2.5654,,
2048,Modenbach,up,2,2018-04-12,Ephemeroptera,,,,,,13.4351,,
2049,Modenbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,0.0936,,
2051,Otterbach,up,2,2018-04-16,Diptera,Nematocera,Chironomidae,,,,0.1523,,
2052,Otterbach,up,2,2018-04-16,Diptera,Nematocera,Simuliidae,,,,0.6954,,
2053,Otterbach,up,2,2018-04-16,Diptera,Nematocera,Chaoboridae,,,,0.7065,,
2055,Hainbach,down,2,2018-04-12,Diptera,Nematocera,Psychodidae,,,,0.2798,,
2056,Hainbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,28.4875,,
2057,Hainbach,down,2,2018-04-12,Diptera,Nematocera,Simuliidae,,,,0.5767,,
2058,Hainbach,down,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,13.3007,,
2060,Hainbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,10.7655,,
2062,Hainbach,down,1,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,,20.5375,,
2066,Modenbach,down,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,2.1407,,
2067,Modenbach,down,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,2.0181,,
2070,Modenbach,down,1,2018-04-12,Diptera,Nematocera,Simuliidae,,,,3.4232,,
2071,Modenbach,down,1,2018-04-12,Diptera,Nematocera,Chironomidae,,,,1.9776,,
2076,Modenbach,down,1,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,7.0525,,
2078,Hainbach,up,2,2018-04-12,Diptera,Nematocera,Chironomidae,,,,2.8214,,
2080,Hainbach,up,2,2018-04-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,10.5387,,
2082,Triefenbach,down,2,2018-04-16,Diptera,Nematocera,Chironomidae,,,,1.9029,,
2083,Modenbach,up,2,2018-04-16,Diptera,Nematocera,Chironomidae,,,,1.4316,,
2084,Modenbach,up,2,2018-04-16,Plecoptera,,,,,,0.3859,,
2085,Modenbach,up,2,2018-04-16,Ephemeroptera,,,,,,1.1051,,
2087,Triefenbach,down,1,2018-04-16,Diptera,Nematocera,Chironomidae,,,,2.5995,,
2088,Triefenbach,down,1,2018-04-16,Diptera,Nematocera,Simuliidae,,,,1.5596,,
2090,Hainbach,up,2,2018-04-16,Diptera,Nematocera,Chironomidae,,,,0.1464,,
2091,Isenach,down,1,2018-08-16,Diptera,Nematocera,Chironomidae,,,,1.857,,
2092,Isenach,down,1,2018-08-16,Trichoptera,,Leptoceridae,,Mystacides,nigra,1.9867,,
2094,Otterbach,down,1,2018-07-18,Ephemeroptera,,Baetidae,,Baetis,,0.4424,,
2098,Otterbach,up,2,2018-07-19,Diptera,Nematocera,Chironomidae,,,,0.157,,
2099,Otterbach,up,2,2018-07-19,Diptera,Nematocera,Chaoboridae,,,,0.3873,,
2103,Otterbach,down,2,2018-07-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.1452,,
2105,Isenach,down,1,2018-07-17,Diptera,Nematocera,Chironomidae,,,,5.1736,,
2106,Isenach,down,1,2018-07-17,Diptera,Nematocera,Chaoboridae,,,,0.1263,,
2107,Isenach,down,1,2018-07-17,Diptera,Nematocera,Psychodidae,,,,0.3567,,
2109,Isenach,down,1,2018-07-17,Trichoptera,,Hydroptilidae,,,,0.2349,,
2113,Kropsbach,down,1,2018-07-19,Diptera,Nematocera,Chironomidae,,,,0.4959,,
2115,Kropsbach,down,1,2018-07-19,Trichoptera,,,,,,27.8605,,
2118,Dierbach,down,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.3618,,
2121,Modenbach,down,1,2018-07-17,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.4292,,
2123,Isenach,up,2,2018-08-16,Diptera,Nematocera,Chironomidae,,,,0.0081,,
2124,Modenbach,up,1,2018-08-16,Diptera,Nematocera,Simuliidae,,,,0.6082,,
2125,Modenbach,up,1,2018-08-16,Diptera,Nematocera,Chironomidae,,,,0.3842,,
2126,Modenbach,up,1,2018-08-16,Trichoptera,,Hydropsychidae,,Hydropsyche,,39.4148,,
2128,Hainbach,down,2,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.2019,,
2129,Triefenbach,down,1,2018-07-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.3254,,
2131,Triefenbach,up,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.0264,,
2135,Dierbach,down,2,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.2403,,
2136,Dierbach,down,2,2018-07-18,Diptera,Nematocera,Psychodidae,,,,0.1049,,
2138,Russbach,down,1,2018-07-19,Diptera,Nematocera,Chironomidae,,,,0.0054,,
2141,Russbach,down,1,2018-07-19,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.4381,,
2144,Kaiserbach,up,2,2018-07-17,Diptera,Nematocera,Chironomidae,,,,0.0239,,
2145,Kaiserbach,up,2,2018-07-17,Ephemeroptera,,Baetidae,,Baetis,macani,0.5093,,
2147,Kropsbach,up,2,2018-08-16,Diptera,Nematocera,Chironomidae,,,,0.2157,,
2148,Kropsbach,up,2,2018-08-16,Diptera,Nematocera,Psychodidae,,,,0.1269,,
2149,Kropsbach,up,2,2018-08-16,Diptera,Nematocera,Chaoboridae,,,,0.0473,,
2150,Modenbach,up,1,2018-07-18,Diptera,Nematocera,Simuliidae,,,,0.6489,,
2151,Modenbach,up,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.2615,,
2152,Modenbach,up,1,2018-07-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,35.029,,
2155,Klingbach,down,2,2018-07-19,Diptera,Nematocera,Chironomidae,,,,0.3085,,
2157,Klingbach,down,2,2018-07-19,Ephemeroptera,,,,,,0.9409,,
2159,Modenbach,down,2,2018-07-17,Diptera,Nematocera,Chironomidae,,,,0.1575,,
2162,Modenbach,down,2,2018-07-17,Trichoptera,,Leptoceridae,,,,8.0765,,
2163,Modenbach,down,2,2018-07-17,Trichoptera,,Hydropsychidae,,Hydropsyche,,14.3134,,
2166,Hainbach,down,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.2247,,
2167,Hainbach,down,1,2018-07-18,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,10.416,,
2169,Modenbach,up,2,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.185,,
2170,Modenbach,up,2,2018-07-18,Diptera,Nematocera,Simuliidae,,,,0.3626,,
2171,Modenbach,up,2,2018-07-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.7481,,
2172,Kropsbach,up,1,2018-08-16,Diptera,Nematocera,Chironomidae,,,,0.7105,,
2173,Kropsbach,up,1,2018-08-16,Diptera,Nematocera,Simuliidae,,,,0.3082,,
2174,Triefenbach,up,2,2018-08-16,Diptera,Nematocera,Chaoboridae,,,,0.35,,
2178,Hainbach,up,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.0282,,
2179,Hainbach,up,1,2018-07-18,Diptera,Nematocera,Simuliidae,,,,0.6897,,
2185,Triefenbach,up,2,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.0557,,
2186,Triefenbach,up,2,2018-07-18,Diptera,Nematocera,Simuliidae,,,,1.4565,,
2188,Isenach,up,1,2018-07-17,Diptera,Nematocera,Chironomidae,,,,0.4966,,
2189,Isenach,up,1,2018-07-17,Ephemeroptera,,,,,,0.2244,,
2190,Triefenbach,down,2,2018-07-18,Ephemeroptera,,Baetidae,,Baetis,macani,0.3495,,
2191,Triefenbach,down,2,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.2641,,
2193,Klingbach,up,1,2018-07-18,Diptera,Nematocera,Chironomidae,,,,0.0685,,
2194,Klingbach,up,2,2018-07-18,Ephemeroptera,,Baetidae,,Baetis,macani,0.6938,,
2196,Kaiserbach,up,2,2018-07-19,Diptera,Nematocera,Chironomidae,,,,0.05,,
2199,Hainbach,up,2,2018-07-18,Ephemeroptera,,Baetidae,,Baetis,,0.2867,,
2201,Isenach,up,1,2018-08-16,Diptera,Nematocera,Simuliidae,,,,0.3446,,
2203,Triefenbach,up,1,2018-08-16,Diptera,Nematocera,Simuliidae,,,,0.2582,,
2204,Triefenbach,up,1,2018-08-16,Diptera,Nematocera,Chironomidae,,,,0.0983,,
2206,Dierbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.3316,,
2207,Dierbach,down,1,2018-07-09,Diptera,Nematocera,Simuliidae,,,,0.5665,,
2208,Dierbach,down,1,2018-07-09,Diptera,Nematocera,Chaoboridae,,,,0.1737,,
2210,Triefenbach,down,2,2018-07-17,Trichoptera,,,,,,0.0246,nur noch Flügel in Eppi,
2211,Triefenbach,down,2,2018-07-17,Diptera,Nematocera,Chironomidae,,,,0.2215,,
2212,Triefenbach,down,2,2018-07-17,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.8449,,
2213,Otterbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,1.1712,,
2214,Otterbach,down,2,2018-07-09,Diptera,Nematocera,Simuliidae,,,,1.0407,,
2215,Otterbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,2.6014,,
2216,Otterbach,down,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.0751,,
2218,Russbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,2.169,,
2220,Russbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1741,,
2225,Russbach,up,2,2018-07-09,Trichoptera,,Hydroptilidae,,,,0.6864,,
2226,Russbach,up,2,2018-07-09,Diptera,Nematocera,Ceratopogonidae,,,,0.0337,,
2228,Russbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,1.8344,,
2230,Russbach,down,1,2018-07-09,Diptera,Nematocera,Ceratopogonidae,,,,0.1502,,
2233,Kaiserbach,up,1,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,macani,0.3187,,
2238,Kaiserbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.2218,,
2239,Kaiserbach,down,1,2018-07-09,Trichoptera,,Hydroptilidae,,,,0.3305,,
2240,Kaiserbach,down,1,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,macani,0.2456,,
2244,Klingbach,down,1,2018-07-12,Diptera,Nematocera,Psychodidae,,,,0.2954,,
2245,Klingbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.236,,
2246,Klingbach,down,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,macani,0.4055,,
2248,Modenbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.3701,,
2249,Modenbach,down,2,2018-07-12,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,8.1489,,
2251,Kropsbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.015,,
2252,Kropsbach,down,1,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,22.4236,,
2253,Kropsbach,down,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,macani,1.0235,,
2256,Isenach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,5.9606,,
2258,Kropsbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,3.5223,,
2259,Triefenbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0875,,
2260,Triefenbach,down,1,2018-07-12,Ephemeroptera,,Ephemerellidae,,Ephemerella,karelica,1.7584,,
2261,Triefenbach,down,1,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.7495,,
2263,Triefenbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.2213,,
2264,Triefenbach,down,1,2018-07-09,Trichoptera,,Psychomyidae,,,,0.5761,,
2265,Triefenbach,down,1,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,macani,2.0174,,
2266,Triefenbach,down,1,2018-07-09,Diptera,Nematocera,Ceratopogonidae,,,,0.099,,
2267,Dierbach,up,2,2018-07-12,Diptera,Nematocera,Chaoboridae,,,,0.4233,,
2268,Dierbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,3.0395,,
2270,Modenbach,up,1,2018-07-09,Diptera,Nematocera,Simuliidae,,,,0.5455,,
2271,Modenbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0625,,
2274,Modenbach,up,1,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,58.1765,,
2275,Modenbach,up,1,2018-07-09,Trichoptera,,,,,,4.202,,
2277,Klingbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,1.1059,,
2278,Klingbach,down,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,3.1793,,
2279,Klingbach,down,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,28.001,,
2283,Triefenbach,up,2,2018-07-12,Diptera,Nematocera,Simuliidae,,,,1.9119,,
2284,Triefenbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0132,,
2287,Modenbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.2644,,
2289,Hainbach,up,2,2018-07-12,Diptera,Nematocera,Simuliidae,,,,0.7768,,
2290,Hainbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0729,,
2292,Kaiserbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.5615,,
2293,Kaiserbach,up,1,2018-07-12,Diptera,Nematocera,Chaoboridae,,,,0.7772,,
2294,Kaiserbach,up,1,2018-07-12,Diptera,Nematocera,Simuliidae,,,,NA,leer,
2298,Isenach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.3443,,
2299,Isenach,up,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,macani,0.2789,,
2300,Dierbach,down,2,2018-07-12,Diptera,Nematocera,Chaoboridae,,,,0.4994,,
2301,Dierbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.7431,,
2305,Dierbach,down,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,,0.6238,,
2309,Kaiserbach,down,1,2018-07-12,Trichoptera,,Leptoceridae,,,,3.2197,,
2311,Modenbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0717,,
2312,Modenbach,up,2,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.3644,,
2314,Russbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.9722,,
2315,Russbach,down,1,2018-07-12,Diptera,Nematocera,Psychodidae,,,,0.0532,,
2316,Russbach,down,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.5477,,
2318,Otterbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.195,,
2319,Otterbach,up,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,,0.1753,,
2322,Kaiserbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0397,,
2323,Kaiserbach,down,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.1343,,
2324,Kaiserbach,down,2,2018-07-12,Trichoptera,,Hydroptilidae,,,,0.5614,,
2325,Kaiserbach,down,2,2018-07-12,Trichoptera,,,,,,3.1304,,
2327,Triefenbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0084,,
2328,Triefenbach,down,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.7221,,
2329,Modenbach,up,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,,0.1955,,
2330,Modenbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0034,,
2332,Otterbach,up,1,2018-07-12,Diptera,Nematocera,Simuliidae,,,,0.9151,,
2333,Otterbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.1395,,
2335,Klingbach,up,2,2018-07-12,Diptera,Nematocera,Simuliidae,,,,0.4117,,
2336,Klingbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.2125,,
2337,Klingbach,up,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,10.9887,,
2339,Otterbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.5755,,
2340,Otterbach,down,2,2018-07-12,Diptera,Nematocera,Psychodidae,,,,0.2431,,
2344,Otterbach,down,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,macani,0.2485,,
2345,Hainbach,down,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,17.1767,,
2346,Hainbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,1.647,,
2348,Modenbach,up,2,2018-07-12,Diptera,Nematocera,Simuliidae,,,,1.2016,,
2349,Modenbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.1562,,
2350,Modenbach,up,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,13.4256,,
2352,Russbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.6987,,
2353,Kropsbach,down,2,2018-07-12,Diptera,Nematocera,Limoniidae,,,,2.1829,,
2354,Kropsbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.044,,
2355,Kropsbach,down,2,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.5351,,
2356,Dierbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.9876,,
2357,Dierbach,up,1,2018-07-12,Diptera,Nematocera,Limoniidae,,,,1.8428,,
2362,Klingbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.4053,,
2363,Klingbach,up,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,macani,0.3448,,
2364,Klingbach,up,1,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,37.4187,,
2366,Isenach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,1.4323,,
2370,Russbach,down,2,2018-07-12,Diptera,Nematocera,Psychodidae,,,,0.1741,,
2372,Russbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.5275,,
2375,Russbach,down,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.504,,
2376,Triefenbach,down,2,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.549,,
2377,Triefenbach,down,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.7155,,
2380,Otterbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.8938,,
2381,Otterbach,down,1,2018-07-12,Diptera,Nematocera,Simuliidae,,,,0.4501,,
2385,Hainbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0123,,
2387,Hainbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,5.0796,,
2388,Hainbach,down,1,2018-07-12,Trichoptera,,Hydropsychidae,,Hydropsyche,,16.8399,,
2391,Hainbach,down,1,2018-07-12,Ephemeroptera,,Baetidae,,Baetis,rhodani,3.2648,,
2393,Kaiserbach,up,2,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.0406,,
2395,Dierbach,down,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.3285,,
2399,Dierbach,up,1,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.6569,,
2401,Dierbach,up,1,2018-07-16,Diptera,Nematocera,Ptychopteridae,,,,0.6505,,
2402,Dierbach,up,1,2018-07-16,Diptera,Nematocera,Tipulidae,,,,6.3603,,
2406,Russbach,up,1,2018-07-12,Diptera,Nematocera,Chironomidae,,,,0.1152,,
2407,Russbach,up,1,2018-07-12,Diptera,Nematocera,Tipulidae,,,,2.6924,,
2409,Russbach,up,1,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.1075,,
2411,Russbach,up,1,2018-07-16,Diptera,Nematocera,Psychodidae,,,,0.0513,,
2414,Dierbach,down,2,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.4601,,
2415,Dierbach,down,2,2018-07-16,Diptera,Nematocera,Psychodidae,,,,0.1998,,
2421,Hainbach,up,1,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.0078,,
2423,Russbach,down,2,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.0236,,
2424,Russbach,down,2,2018-07-16,Diptera,Nematocera,Ceratopogonidae,,,,0.0682,,
2426,Russbach,down,2,2018-07-16,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.6782,,
2428,Modenbach,up,1,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.0201,,
2429,Modenbach,up,1,2018-07-16,Diptera,Nematocera,Simuliidae,,,,0.3935,,
2431,Modenbach,up,1,2018-07-16,Ephemeroptera,,,,,,0.1399,,
2433,Klingbach,down,2,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.4864,,
2434,Klingbach,down,2,2018-07-16,Diptera,Nematocera,Ceratopogonidae,,,,0.0748,,
2439,Klingbach,down,1,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.93,,
2440,Klingbach,down,1,2018-07-16,Ephemeroptera,,Baetidae,,Baetis,macani,0.4332,,
2443,Hainbach,down,2,2018-07-16,Diptera,Nematocera,Simuliidae,,,,0.4307,,
2444,Hainbach,down,2,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.0502,,
2445,Hainbach,down,2,2018-07-16,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,19.4257,,
2447,Dierbach,up,2,2018-07-16,Diptera,Nematocera,Chironomidae,,,,0.5669,,
2449,Dierbach,up,2,2018-07-16,Ephemeroptera,,Baetidae,,Baetis,macani,0.2611,,
