"site","stream","pos_ord","position","trap","time","season","collection_days","area_trap","order","number_sample","biomass_sample","biomass_area_day_mg","number_area_day","day"
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-05-17,"summer",2,0.25,"Diptera",7,0.4159,0.8318,14,137
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-05-22,"summer",5,0.25,"Diptera",67,1.3165,1.0532,53.6,142
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-05-24,"summer",2,0.25,"Diptera",18,1.3982,2.7964,36,144
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-05-28,"summer",4,0.25,"Diptera",1,0.0073,0.0073,1,148
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-06-11,"summer",3,0.25,"Diptera",21,1.2072,1.6096,28,162
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-06-21,"summer",3,0.25,"Diptera",9,1.6534,2.20453333333333,12,172
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-06-25,"summer",4,0.25,"Diptera",51,2.9041,2.9041,51,176
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-06-28,"summer",3,0.25,"Diptera",139,6.0889,8.11853333333333,185.333333333333,179
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-02,"summer",4,0.25,"Diptera",365,7.2894,7.2894,365,183
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-05,"summer",3,0.25,"Diptera",84,3.1067,4.14226666666667,112,186
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-09,"summer",4,0.25,"Diptera",76,5.0288,5.0288,76,190
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-12,"summer",3,0.25,"Diptera",4,2.2269,2.9692,5.33333333333333,193
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-17,"summer",5,0.25,"Diptera",37,1.3499,1.07992,29.6,198
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-19,"summer",2,0.25,"Diptera",29,1.4871,2.9742,58,200
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-26,"summer",3,0.25,"Diptera",31,0.2249,0.299866666666667,41.3333333333333,207
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-07-30,"autumn",4,0.25,"Diptera",27,3.4431,3.4431,27,211
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-01,"autumn",2,0.25,"Diptera",31,2.9959,5.9918,62,213
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-06,"autumn",5,0.25,"Diptera",350,22.8039,18.24312,280,218
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-09,"autumn",3,0.25,"Diptera",3,0.1863,0.2484,4,221
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-13,"autumn",4,0.25,"Diptera",33,6.4156,6.4156,33,225
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-16,"autumn",3,0.25,"Diptera",43,0.8672,1.15626666666667,57.3333333333333,228
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-20,"autumn",4,0.25,"Diptera",136,14.9307,14.9307,136,232
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-22,"autumn",2,0.25,"Diptera",19,3.6002,7.2004,38,234
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-27,"autumn",5,0.25,"Diptera",72,8.7792,7.02336,57.6,239
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-08-30,"autumn",3,0.25,"Diptera",22,2.3677,3.15693333333333,29.3333333333333,242
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-09-04,"autumn",5,0.25,"Diptera",43,3.0291,2.42328,34.4,247
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-09-06,"autumn",2,0.25,"Diptera",10,0.4834,0.9668,20,249
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-09-11,"autumn",5,0.25,"Diptera",20,4.8558,3.88464,16,254
"Kropsbach_vine","Kropsbach","vine_Diptera","vine",2,2018-09-13,"autumn",2,0.25,"Diptera",16,2.4248,4.8496,32,256
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-03-22,"spring",3,0.25,"Diptera",0,0,0,0,81
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-03-27,"spring",5,0.25,"Diptera",3,0.2411,0.19288,2.4,86
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-03-29,"spring",2,0.25,"Diptera",2,0.0941,0.1882,4,88
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-03,"spring",5,0.25,"Diptera",4,0.667,0.5336,3.2,93
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-06,"spring",3,0.25,"Diptera",5,0.5227,0.696933333333333,6.66666666666667,96
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-09,"spring",3,0.25,"Diptera",9,0.3375,0.45,12,99
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-12,"spring",3,0.25,"Diptera",3,0.0857,0.114266666666667,4,102
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-16,"spring",4,0.25,"Diptera",7,0.5173,0.5173,7,106
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-19,"spring",3,0.25,"Diptera",18,0.7625,1.01666666666667,24,109
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-23,"spring",4,0.25,"Diptera",1,0.7386,0.7386,1,113
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-26,"spring",3,0.25,"Diptera",2,0.1097,0.146266666666667,2.66666666666667,116
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-04-30,"spring",4,0.25,"Diptera",4,0.1173,0.1173,4,120
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-02,"spring",2,0.25,"Diptera",2,0.1495,0.299,4,122
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-03,"spring",1,0.25,"Diptera",8,0.43,1.72,32,123
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-07,"spring",4,0.25,"Diptera",6,0.4158,0.4158,6,127
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-10,"spring",3,0.25,"Diptera",16,0.5403,0.7204,21.3333333333333,130
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-17,"summer",2,0.25,"Diptera",3,0.0233,0.0466,6,137
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-22,"summer",5,0.25,"Diptera",7,2.549,2.0392,5.6,142
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-24,"summer",2,0.25,"Diptera",5,0.2547,0.5094,10,144
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-28,"summer",4,0.25,"Diptera",4,0.3827,0.3827,4,148
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-05-30,"summer",2,0.25,"Diptera",4,0.5443,1.0886,8,150
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-04,"summer",5,0.25,"Diptera",0,0,0,0,155
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-08,"summer",4,0.25,"Diptera",0,0,0,0,159
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-11,"summer",3,0.25,"Diptera",1,0.0577,0.0769333333333333,1.33333333333333,162
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-14,"summer",3,0.25,"Diptera",1,0.0212,0.0282666666666667,1.33333333333333,165
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-18,"summer",4,0.25,"Diptera",2,0.7574,0.7574,2,169
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-21,"summer",3,0.25,"Diptera",1,0.0231,0.0308,1.33333333333333,172
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-25,"summer",4,0.25,"Diptera",12,0.0097,0.0097,12,176
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-06-28,"summer",3,0.25,"Diptera",28,0.3387,0.4516,37.3333333333333,179
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-02,"summer",4,0.25,"Diptera",13,0.2338,0.2338,13,183
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-05,"summer",3,0.25,"Diptera",28,1.2766,1.70213333333333,37.3333333333333,186
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-09,"summer",4,0.25,"Diptera",7,0.608,0.608,7,190
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-12,"summer",3,0.25,"Diptera",6,0.0034,0.00453333333333333,8,193
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-16,"summer",4,0.25,"Diptera",4,0.4136,0.4136,4,197
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-18,"summer",2,0.25,"Diptera",12,0.9104,1.8208,24,199
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-23,"summer",5,0.25,"Diptera",3,0.3535,0.2828,2.4,204
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-26,"summer",3,0.25,"Diptera",2,0.2077,0.276933333333333,2.66666666666667,207
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-07-30,"autumn",4,0.25,"Diptera",0,0,0,0,211
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-01,"autumn",2,0.25,"Diptera",13,0.1967,0.3934,26,213
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-06,"autumn",5,0.25,"Diptera",4,0.3583,0.28664,3.2,218
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-09,"autumn",3,0.25,"Diptera",8,0.3406,0.454133333333333,10.6666666666667,221
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-13,"autumn",4,0.25,"Diptera",44,0.8991,0.8991,44,225
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-16,"autumn",3,0.25,"Diptera",23,0.9924,1.3232,30.6666666666667,228
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-20,"autumn",4,0.25,"Diptera",3,0.2867,0.2867,3,232
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-22,"autumn",2,0.25,"Diptera",10,0.4813,0.9626,20,234
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-27,"autumn",5,0.25,"Diptera",77,3.0533,2.44264,61.6,239
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-08-30,"autumn",3,0.25,"Diptera",20,1.5477,2.0636,26.6666666666667,242
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-09-04,"autumn",5,0.25,"Diptera",38,1.6156,1.29248,30.4,247
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-09-06,"autumn",2,0.25,"Diptera",24,2.5547,5.1094,48,249
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-09-11,"autumn",5,0.25,"Diptera",64,3.3574,2.68592,51.2,254
"Modenbach_forest","Modenbach","forest_Diptera","forest",1,2018-09-13,"autumn",2,0.25,"Diptera",6,0.6343,1.2686,12,256
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-03-22,"spring",3,0.25,"Diptera",1,0.0523,0.0697333333333333,1.33333333333333,81
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-03-27,"spring",5,0.25,"Diptera",5,0.4961,0.39688,4,86
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-03-29,"spring",2,0.25,"Diptera",13,1.5412,3.0824,26,88
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-03,"spring",5,0.25,"Diptera",6,0.9138,0.73104,4.8,93
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-06,"spring",3,0.25,"Diptera",7,0.7458,0.9944,9.33333333333333,96
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-09,"spring",3,0.25,"Diptera",17,1.825,2.43333333333333,22.6666666666667,99
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-12,"spring",3,0.25,"Diptera",7,0.0936,0.1248,9.33333333333333,102
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-16,"spring",4,0.25,"Diptera",9,1.4316,1.4316,9,106
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-19,"spring",3,0.25,"Diptera",9,0.5474,0.729866666666667,12,109
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-23,"spring",4,0.25,"Diptera",4,0.3536,0.3536,4,113
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-26,"spring",3,0.25,"Diptera",3,0.5684,0.757866666666667,4,116
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-04-30,"spring",4,0.25,"Diptera",3,0.1748,0.1748,3,120
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-02,"spring",2,0.25,"Diptera",3,0.8106,1.6212,6,122
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-03,"spring",1,0.25,"Diptera",2,0.0663,0.2652,8,123
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-07,"spring",4,0.25,"Diptera",18,4.8134,4.8134,18,127
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-10,"spring",3,0.25,"Diptera",3,0.0893,0.119066666666667,4,130
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-15,"spring",5,0.25,"Diptera",2,0.2504,0.20032,1.6,135
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-22,"summer",5,0.25,"Diptera",6,0.5012,0.40096,4.8,142
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-24,"summer",2,0.25,"Diptera",10,0.2658,0.5316,20,144
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-05-28,"summer",4,0.25,"Diptera",1,0.0121,0.0121,1,148
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-08,"summer",4,0.25,"Diptera",1,0.3692,0.3692,1,159
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-11,"summer",3,0.25,"Diptera",0,0,0,0,162
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-14,"summer",3,0.25,"Diptera",0,0,0,0,165
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-18,"summer",4,0.25,"Diptera",7,0.2856,0.2856,7,169
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-21,"summer",3,0.25,"Diptera",7,0.1431,0.1908,9.33333333333333,172
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-25,"summer",4,0.25,"Diptera",18,0.3126,0.3126,18,176
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-06-28,"summer",3,0.25,"Diptera",36,0.406,0.541333333333333,48,179
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-02,"summer",4,0.25,"Diptera",11,0.2764,0.2764,11,183
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-05,"summer",3,0.25,"Diptera",3,0.1992,0.2656,4,186
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-09,"summer",4,0.25,"Diptera",5,0.0717,0.0717,5,190
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-12,"summer",3,0.25,"Diptera",17,1.3578,1.8104,22.6666666666667,193
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-16,"summer",4,0.25,"Diptera",9,0.425,0.425,9,197
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-18,"summer",2,0.25,"Diptera",7,0.5476,1.0952,14,199
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-23,"summer",5,0.25,"Diptera",1,0.2993,0.23944,0.8,204
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-26,"summer",3,0.25,"Diptera",11,0.2409,0.3212,14.6666666666667,207
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-07-30,"autumn",4,0.25,"Diptera",1,0.4871,0.4871,1,211
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-01,"autumn",2,0.25,"Diptera",6,0.2723,0.5446,12,213
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-06,"autumn",5,0.25,"Diptera",0,0,0,0,218
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-09,"autumn",3,0.25,"Diptera",94,1.0939,1.45853333333333,125.333333333333,221
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-13,"autumn",4,0.25,"Diptera",27,0.6705,0.6705,27,225
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-16,"autumn",3,0.25,"Diptera",11,0.2711,0.361466666666667,14.6666666666667,228
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-20,"autumn",4,0.25,"Diptera",39,0.4191,0.4191,39,232
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-22,"autumn",2,0.25,"Diptera",30,0.701,1.402,60,234
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-27,"autumn",5,0.25,"Diptera",35,0.7129,0.57032,28,239
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-08-30,"autumn",3,0.25,"Diptera",55,2.7506,3.66746666666667,73.3333333333333,242
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-09-04,"autumn",5,0.25,"Diptera",55,3.0771,2.46168,44,247
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-09-06,"autumn",2,0.25,"Diptera",29,1.2537,2.5074,58,249
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-09-11,"autumn",5,0.25,"Diptera",30,1.651,1.3208,24,254
"Modenbach_forest","Modenbach","forest_Diptera","forest",2,2018-09-13,"autumn",2,0.25,"Diptera",45,2.0182,4.0364,90,256
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-03-22,"spring",3,0.25,"Diptera",1,0.0169,0.0225333333333333,1.33333333333333,81
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-03-27,"spring",5,0.25,"Diptera",14,1.281,1.0248,11.2,86
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-03,"spring",5,0.25,"Diptera",7,1.2809,1.02472,5.6,93
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-06,"spring",3,0.25,"Diptera",19,2.4324,3.2432,25.3333333333333,96
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-09,"spring",3,0.25,"Diptera",16,1.4763,1.9684,21.3333333333333,99
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-12,"spring",3,0.25,"Diptera",28,5.4008,7.20106666666667,37.3333333333333,102
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-19,"spring",3,0.25,"Diptera",28,4.228,5.63733333333333,37.3333333333333,109
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-26,"spring",3,0.25,"Diptera",2,0.1273,0.169733333333333,2.66666666666667,116
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-04-30,"spring",4,0.25,"Diptera",0,0,0,0,120
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-03,"spring",3,0.25,"Diptera",2,4.7764,6.36853333333333,2.66666666666667,123
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-07,"spring",4,0.25,"Diptera",12,0.3374,0.3374,12,127
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-10,"spring",3,0.25,"Diptera",5,0.0325,0.0433333333333333,6.66666666666667,130
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-15,"spring",5,0.25,"Diptera",3,0.1405,0.1124,2.4,135
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-17,"summer",2,0.25,"Diptera",2,0.0442,0.0884,4,137
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-22,"summer",5,0.25,"Diptera",4,0.1002,0.08016,3.2,142
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-24,"summer",2,0.25,"Diptera",6,0.1239,0.2478,12,144
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-28,"summer",4,0.25,"Diptera",1,0.5166,0.5166,1,148
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-05-30,"summer",2,0.25,"Diptera",1,0.1466,0.2932,2,150
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-08,"summer",4,0.25,"Diptera",24,1.8759,1.8759,24,159
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-11,"summer",3,0.25,"Diptera",16,0.9508,1.26773333333333,21.3333333333333,162
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-18,"summer",4,0.25,"Diptera",10,0.2473,0.2473,10,169
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-21,"summer",3,0.25,"Diptera",6,0.0879,0.1172,8,172
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-25,"summer",4,0.25,"Diptera",18,0.4126,0.4126,18,176
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-06-28,"summer",3,0.25,"Diptera",9,0.2085,0.278,12,179
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-02,"summer",4,0.25,"Diptera",3,0.1925,0.1925,3,183
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-05,"summer",3,0.25,"Diptera",1,1.0105,1.34733333333333,1.33333333333333,186
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-09,"summer",4,0.25,"Diptera",1,0.0813,0.0813,1,190
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-12,"summer",3,0.25,"Diptera",13,0.2644,0.352533333333333,17.3333333333333,193
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-17,"summer",5,0.25,"Diptera",0,0,0,0,198
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-18,"summer",1,0.25,"Diptera",0,0,0,0,199
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-23,"summer",5,0.25,"Diptera",0,0,0,0,204
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-26,"summer",3,0.25,"Diptera",0,0,0,0,207
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-07-30,"autumn",4,0.25,"Diptera",1,0.0426,0.0426,1,211
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-01,"autumn",2,0.25,"Diptera",4,0.7687,1.5374,8,213
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-06,"autumn",5,0.25,"Diptera",0,0,0,0,218
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-09,"autumn",3,0.25,"Diptera",1,0.0465,0.062,1.33333333333333,221
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-13,"autumn",4,0.25,"Diptera",6,0.2346,0.2346,6,225
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-16,"autumn",3,0.25,"Diptera",5,0.2016,0.2688,6.66666666666667,228
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-20,"autumn",4,0.25,"Diptera",2,0.2167,0.2167,2,232
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-22,"autumn",2,0.25,"Diptera",2,0.1639,0.3278,4,234
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-08-27,"autumn",5,0.25,"Diptera",6,0.0781,0.06248,4.8,239
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-09-04,"autumn",5,0.25,"Diptera",3,0.0824,0.06592,2.4,247
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-09-06,"autumn",2,0.25,"Diptera",2,0.0668,0.1336,4,249
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-09-11,"autumn",5,0.25,"Diptera",18,0.9128,0.73024,14.4,254
"Modenbach_vine","Modenbach","vine_Diptera","vine",1,2018-09-13,"autumn",2,0.25,"Diptera",6,0.2418,0.4836,12,256
"Modenbach_vine","Modenbach","vine_Diptera","vine",2,2018-03-22,"spring",3,0.25,"Diptera",0,0,0,0,81
"Modenbach_vine","Modenbach","vine_Diptera","vine",2,2018-03-27,"spring",5,0.25,"Diptera",7,0.8715,0.6972,5.6,86
"Modenbach_vine","Modenbach","vine_Diptera","vine",2,2018-04-06,"spring",3,0.25,"Diptera",31,5.1057,6.8076,41.3333333333333,96
"Modenbach_vine","Modenbach","vine_Diptera","vine",2,2018-04-09,"spring",3,0.25,"Diptera",23,1.4375,1.91666666666667,30.6666666666667,99
