"site","stream","position","trap","time","season","collection_days","area_trap","biomass_sample","number_sample","biomass_area_day_mg","number_area_day","day"
"Klingbach_forest","Klingbach","forest",1,2018-07-02,"summer",4,0.25,48.6964,43,48.6964,43,183
"Klingbach_forest","Klingbach","forest",1,2018-07-05,"summer",3,0.25,30.4554,7,40.6072,9.33333333333333,186
"Klingbach_forest","Klingbach","forest",1,2018-07-09,"summer",4,0.25,28.9784,4,28.9784,4,190
"Klingbach_forest","Klingbach","forest",1,2018-07-12,"summer",3,0.25,38.1688,16,50.8917333333333,21.3333333333333,193
"Klingbach_forest","Klingbach","forest",1,2018-07-16,"summer",4,0.25,10.0271,3,10.0271,3,197
"Klingbach_forest","Klingbach","forest",1,2018-07-18,"summer",2,0.25,0.0685,3,0.137,6,199
"Klingbach_forest","Klingbach","forest",1,2018-07-23,"summer",5,0.25,3.7595,17,3.0076,13.6,204
"Klingbach_forest","Klingbach","forest",1,2018-07-26,"summer",3,0.25,0.6152,11,0.820266666666667,14.6666666666667,207
"Klingbach_forest","Klingbach","forest",1,2018-07-30,"autumn",4,0.25,4.754,6,4.754,6,211
"Klingbach_forest","Klingbach","forest",1,2018-08-01,"autumn",2,0.25,1.0562,11,2.1124,22,213
"Klingbach_forest","Klingbach","forest",1,2018-08-06,"autumn",5,0.25,0.4634,7,0.37072,5.6,218
"Klingbach_forest","Klingbach","forest",1,2018-08-09,"autumn",3,0.25,0.0119,1,0.0158666666666667,1.33333333333333,221
"Klingbach_forest","Klingbach","forest",1,2018-08-13,"autumn",4,0.25,2.1436,9,2.1436,9,225
"Klingbach_forest","Klingbach","forest",1,2018-08-16,"autumn",3,0.25,1.0784,3,1.43786666666667,4,228
"Klingbach_forest","Klingbach","forest",1,2018-08-20,"autumn",4,0.25,0.5408,12,0.5408,12,232
"Klingbach_forest","Klingbach","forest",1,2018-08-22,"autumn",2,0.25,2.0115,17,4.023,34,234
"Klingbach_forest","Klingbach","forest",1,2018-08-27,"autumn",5,0.25,0.456,7,0.3648,5.6,239
"Klingbach_forest","Klingbach","forest",1,2018-08-30,"autumn",3,0.25,0.2661,7,0.3548,9.33333333333333,242
"Klingbach_forest","Klingbach","forest",1,2018-09-03,"autumn",4,0.25,0.1603,20,0.1603,20,246
"Klingbach_forest","Klingbach","forest",1,2018-09-06,"autumn",3,0.25,9.5973,9,12.7964,12,249
"Klingbach_forest","Klingbach","forest",1,2018-09-10,"autumn",4,0.25,1.6101,9,1.6101,9,253
"Klingbach_forest","Klingbach","forest",1,2018-09-12,"autumn",2,0.25,1.7251,6,3.4502,12,255
"Klingbach_forest","Klingbach","forest",2,2018-03-22,"spring",4,0.25,14.1571,28,14.1571,28,81
"Klingbach_forest","Klingbach","forest",2,2018-03-26,"spring",4,0.25,24.1527,63,24.1527,63,85
"Klingbach_forest","Klingbach","forest",2,2018-03-29,"spring",3,0.25,16.8587,39,22.4782666666667,52,88
"Klingbach_forest","Klingbach","forest",2,2018-04-03,"spring",5,0.25,29.7538,93,23.80304,74.4,93
"Klingbach_forest","Klingbach","forest",2,2018-04-06,"spring",3,0.25,26.4267,50,35.2356,66.6666666666667,96
"Klingbach_forest","Klingbach","forest",2,2018-04-09,"spring",3,0.25,7.5597,36,10.0796,48,99
"Klingbach_forest","Klingbach","forest",2,2018-04-12,"spring",3,0.25,8.4627,29,11.2836,38.6666666666667,102
"Klingbach_forest","Klingbach","forest",2,2018-04-16,"spring",4,0.25,7.4442,17,7.4442,17,106
"Klingbach_forest","Klingbach","forest",2,2018-04-19,"spring",3,0.25,8.8074,21,11.7432,28,109
"Klingbach_forest","Klingbach","forest",2,2018-04-23,"spring",4,0.25,8.8897,71,8.8897,71,113
"Klingbach_forest","Klingbach","forest",2,2018-04-26,"spring",3,0.25,7.2993,85,9.7324,113.333333333333,116
"Klingbach_forest","Klingbach","forest",2,2018-04-30,"spring",4,0.25,30.5614,349,30.5614,349,120
"Klingbach_forest","Klingbach","forest",2,2018-05-03,"spring",3,0.25,11.1264,107,14.8352,142.666666666667,123
"Klingbach_forest","Klingbach","forest",2,2018-05-07,"spring",4,0.25,3.6164,25,3.6164,25,127
"Klingbach_forest","Klingbach","forest",2,2018-05-10,"spring",3,0.25,5.2063,9,6.94173333333333,12,130
"Klingbach_forest","Klingbach","forest",2,2018-05-14,"spring",4,0.25,7.4752,7,7.4752,7,134
"Klingbach_forest","Klingbach","forest",2,2018-05-22,"summer",5,0.25,6.1388,6,4.91104,4.8,142
"Klingbach_forest","Klingbach","forest",2,2018-05-24,"summer",2,0.25,10.065,3,20.13,6,144
"Klingbach_forest","Klingbach","forest",2,2018-05-30,"summer",2,0.25,1.6308,3,3.2616,6,150
"Klingbach_forest","Klingbach","forest",2,2018-06-18,"summer",4,0.25,61.5559,9,61.5559,9,169
"Klingbach_forest","Klingbach","forest",2,2018-06-21,"summer",3,0.25,15.0084,11,20.0112,14.6666666666667,172
"Klingbach_forest","Klingbach","forest",2,2018-06-25,"summer",4,0.25,4.8978,3,4.8978,3,176
"Klingbach_forest","Klingbach","forest",2,2018-06-28,"summer",3,0.25,6.8229,5,9.0972,6.66666666666667,179
"Klingbach_forest","Klingbach","forest",2,2018-07-02,"summer",4,0.25,31.3116,15,31.3116,15,183
"Klingbach_forest","Klingbach","forest",2,2018-07-05,"summer",3,0.25,11.53,2,15.3733333333333,2.66666666666667,186
"Klingbach_forest","Klingbach","forest",2,2018-07-09,"summer",4,0.25,4.8555,2,4.8555,2,190
"Klingbach_forest","Klingbach","forest",2,2018-07-12,"summer",3,0.25,11.6129,4,15.4838666666667,5.33333333333333,193
"Klingbach_forest","Klingbach","forest",2,2018-07-18,"summer",2,0.25,0.6938,2,1.3876,4,199
"Klingbach_forest","Klingbach","forest",2,2018-07-26,"summer",3,0.25,6.4611,11,8.6148,14.6666666666667,207
"Klingbach_forest","Klingbach","forest",2,2018-07-30,"autumn",4,0.25,0.1744,15,0.1744,15,211
"Klingbach_forest","Klingbach","forest",2,2018-08-01,"autumn",2,0.25,5.0895,7,10.179,14,213
"Klingbach_forest","Klingbach","forest",2,2018-08-06,"autumn",5,0.25,1.1795,8,0.9436,6.4,218
"Klingbach_forest","Klingbach","forest",2,2018-08-09,"autumn",3,0.25,0.4741,14,0.632133333333333,18.6666666666667,221
"Klingbach_forest","Klingbach","forest",2,2018-08-13,"autumn",4,0.25,1.1479,19,1.1479,19,225
"Klingbach_forest","Klingbach","forest",2,2018-08-16,"autumn",3,0.25,0.5347,3,0.712933333333333,4,228
"Klingbach_forest","Klingbach","forest",2,2018-08-22,"autumn",2,0.25,0.5625,9,1.125,18,234
"Klingbach_forest","Klingbach","forest",2,2018-08-27,"autumn",5,0.25,1.5655,12,1.2524,9.6,239
"Klingbach_forest","Klingbach","forest",2,2018-08-30,"autumn",3,0.25,0.9712,5,1.29493333333333,6.66666666666667,242
"Klingbach_forest","Klingbach","forest",2,2018-09-03,"autumn",4,0.25,1.469,18,1.469,18,246
"Klingbach_forest","Klingbach","forest",2,2018-09-06,"autumn",3,0.25,1.5423,6,2.0564,8,249
"Klingbach_forest","Klingbach","forest",2,2018-09-12,"autumn",2,0.25,0.3778,1,0.7556,2,255
"Klingbach_vine","Klingbach","vine",1,2018-03-22,"spring",4,0.25,0,0,0,0,81
"Klingbach_vine","Klingbach","vine",1,2018-03-26,"spring",4,0.25,0.2153,4,0.2153,4,85
"Klingbach_vine","Klingbach","vine",1,2018-04-03,"spring",5,0.25,3.3506,10,2.68048,8,93
"Klingbach_vine","Klingbach","vine",1,2018-04-06,"spring",3,0.25,0.0814,1,0.108533333333333,1.33333333333333,96
"Klingbach_vine","Klingbach","vine",1,2018-04-09,"spring",3,0.25,0.2352,2,0.3136,2.66666666666667,99
"Klingbach_vine","Klingbach","vine",1,2018-04-12,"spring",3,0.25,0.8436,4,1.1248,5.33333333333333,102
"Klingbach_vine","Klingbach","vine",1,2018-04-16,"spring",4,0.25,0.0871,2,0.0871,2,106
"Klingbach_vine","Klingbach","vine",1,2018-04-19,"spring",3,0.25,8.668,7,11.5573333333333,9.33333333333333,109
"Klingbach_vine","Klingbach","vine",1,2018-04-23,"spring",4,0.25,12.5578,10,12.5578,10,113
"Klingbach_vine","Klingbach","vine",1,2018-04-26,"spring",3,0.25,3.1687,1,4.22493333333333,1.33333333333333,116
"Klingbach_vine","Klingbach","vine",1,2018-04-30,"spring",4,0.25,3.1713,7,3.1713,7,120
"Klingbach_vine","Klingbach","vine",1,2018-05-03,"spring",3,0.25,1.5979,6,2.13053333333333,8,123
"Klingbach_vine","Klingbach","vine",1,2018-05-07,"spring",4,0.25,8.4373,10,8.4373,10,127
"Klingbach_vine","Klingbach","vine",1,2018-05-10,"spring",3,0.25,2.2309,13,2.97453333333333,17.3333333333333,130
"Klingbach_vine","Klingbach","vine",1,2018-05-14,"spring",4,0.25,5.9536,6,5.9536,6,134
"Klingbach_vine","Klingbach","vine",1,2018-05-17,"summer",3,0.25,3.1719,5,4.2292,6.66666666666667,137
"Klingbach_vine","Klingbach","vine",1,2018-05-22,"summer",5,0.25,15.3921,5,12.31368,4,142
"Klingbach_vine","Klingbach","vine",1,2018-05-24,"summer",2,0.25,0.3442,4,0.6884,8,144
"Klingbach_vine","Klingbach","vine",1,2018-05-28,"summer",4,0.25,11.9141,25,11.9141,25,148
"Klingbach_vine","Klingbach","vine",1,2018-05-30,"summer",2,0.25,1.4566,12,2.9132,24,150
"Klingbach_vine","Klingbach","vine",1,2018-06-04,"summer",5,0.25,0.7356,29,0.58848,23.2,155
"Klingbach_vine","Klingbach","vine",1,2018-06-08,"summer",4,0.25,24.7967,8,24.7967,8,159
"Klingbach_vine","Klingbach","vine",1,2018-06-14,"summer",3,0.25,1.3068,17,1.7424,22.6666666666667,165
"Klingbach_vine","Klingbach","vine",1,2018-06-18,"summer",4,0.25,13.4404,6,13.4404,6,169
"Klingbach_vine","Klingbach","vine",1,2018-06-25,"summer",4,0.25,6.129,1,6.129,1,176
"Klingbach_vine","Klingbach","vine",1,2018-06-28,"summer",3,0.25,2.0584,4,2.74453333333333,5.33333333333333,179
"Klingbach_vine","Klingbach","vine",1,2018-07-02,"summer",4,0.25,2.2079,5,2.2079,5,183
"Klingbach_vine","Klingbach","vine",1,2018-07-05,"summer",3,0.25,0.6994,3,0.932533333333333,4,186
"Klingbach_vine","Klingbach","vine",1,2018-07-09,"summer",4,0.25,18.2518,17,18.2518,17,190
"Klingbach_vine","Klingbach","vine",1,2018-07-12,"summer",3,0.25,0.9369,6,1.2492,8,193
"Klingbach_vine","Klingbach","vine",1,2018-07-16,"summer",4,0.25,1.3632,26,1.3632,26,197
"Klingbach_vine","Klingbach","vine",1,2018-07-19,"summer",3,0.25,0.4804,2,0.640533333333333,2.66666666666667,200
"Klingbach_vine","Klingbach","vine",1,2018-07-23,"summer",4,0.25,0.8806,9,0.8806,9,204
"Klingbach_vine","Klingbach","vine",1,2018-07-26,"summer",3,0.25,0.8846,31,1.17946666666667,41.3333333333333,207
"Klingbach_vine","Klingbach","vine",1,2018-07-30,"autumn",4,0.25,0.4409,6,0.4409,6,211
"Klingbach_vine","Klingbach","vine",1,2018-08-01,"autumn",2,0.25,13.1273,13,26.2546,26,213
"Klingbach_vine","Klingbach","vine",1,2018-08-06,"autumn",5,0.25,10.3333,13,8.26664,10.4,218
"Klingbach_vine","Klingbach","vine",1,2018-08-09,"autumn",3,0.25,1.2299,26,1.63986666666667,34.6666666666667,221
"Klingbach_vine","Klingbach","vine",1,2018-08-13,"autumn",4,0.25,1.9845,15,1.9845,15,225
"Klingbach_vine","Klingbach","vine",1,2018-08-16,"autumn",3,0.25,0.1032,2,0.1376,2.66666666666667,228
"Klingbach_vine","Klingbach","vine",1,2018-08-20,"autumn",4,0.25,10.469,25,10.469,25,232
"Klingbach_vine","Klingbach","vine",1,2018-08-27,"autumn",5,0.25,0.4522,4,0.36176,3.2,239
"Klingbach_vine","Klingbach","vine",1,2018-08-30,"autumn",3,0.25,0.1726,6,0.230133333333333,8,242
"Klingbach_vine","Klingbach","vine",1,2018-09-06,"autumn",3,0.25,3.2254,3,4.30053333333333,4,249
"Klingbach_vine","Klingbach","vine",1,2018-09-10,"autumn",4,0.25,0.1044,2,0.1044,2,253
"Klingbach_vine","Klingbach","vine",1,2018-09-12,"autumn",2,0.25,0.7744,5,1.5488,10,255
"Klingbach_vine","Klingbach","vine",2,2018-03-22,"spring",4,0.25,0,0,0,0,81
"Klingbach_vine","Klingbach","vine",2,2018-03-26,"spring",4,0.25,0.082,1,0.082,1,85
"Klingbach_vine","Klingbach","vine",2,2018-03-29,"spring",3,0.25,0.0497,1,0.0662666666666667,1.33333333333333,88
"Klingbach_vine","Klingbach","vine",2,2018-04-03,"spring",5,0.25,0.1411,2,0.11288,1.6,93
"Klingbach_vine","Klingbach","vine",2,2018-04-09,"spring",3,0.25,0.1017,1,0.1356,1.33333333333333,99
"Klingbach_vine","Klingbach","vine",2,2018-04-16,"spring",4,0.25,12.7275,193,12.7275,193,106
"Klingbach_vine","Klingbach","vine",2,2018-04-19,"spring",3,0.25,4.3892,3,5.85226666666667,4,109
"Klingbach_vine","Klingbach","vine",2,2018-04-23,"spring",4,0.25,16.2064,16,16.2064,16,113
"Klingbach_vine","Klingbach","vine",2,2018-04-26,"spring",3,0.25,5.5743,4,7.4324,5.33333333333333,116
"Klingbach_vine","Klingbach","vine",2,2018-04-30,"spring",4,0.25,4.1801,4,4.1801,4,120
"Klingbach_vine","Klingbach","vine",2,2018-05-07,"spring",4,0.25,8.4409,11,8.4409,11,127
"Klingbach_vine","Klingbach","vine",2,2018-05-10,"spring",3,0.25,25.7014,15,34.2685333333333,20,130
"Klingbach_vine","Klingbach","vine",2,2018-05-14,"spring",4,0.25,1.977,6,1.977,6,134
"Klingbach_vine","Klingbach","vine",2,2018-05-17,"summer",3,0.25,1.0455,4,1.394,5.33333333333333,137
"Klingbach_vine","Klingbach","vine",2,2018-05-22,"summer",5,0.25,0.663,6,0.5304,4.8,142
"Klingbach_vine","Klingbach","vine",2,2018-05-24,"summer",2,0.25,1.2822,2,2.5644,4,144
"Klingbach_vine","Klingbach","vine",2,2018-05-28,"summer",4,0.25,2.948,64,2.948,64,148
"Klingbach_vine","Klingbach","vine",2,2018-05-30,"summer",2,0.25,0.5731,21,1.1462,42,150
"Klingbach_vine","Klingbach","vine",2,2018-06-08,"summer",4,0.25,1.4457,20,1.4457,20,159
"Klingbach_vine","Klingbach","vine",2,2018-06-21,"summer",3,0.25,43.1566,9,57.5421333333333,12,172
"Klingbach_vine","Klingbach","vine",2,2018-06-28,"summer",3,0.25,0,0,0,0,179
"Klingbach_vine","Klingbach","vine",2,2018-07-02,"summer",4,0.25,0.3002,7,0.3002,7,183
"Klingbach_vine","Klingbach","vine",2,2018-07-05,"summer",3,0.25,0.4773,3,0.6364,4,186
"Klingbach_vine","Klingbach","vine",2,2018-07-09,"summer",4,0.25,0.1603,11,0.1603,11,190
"Klingbach_vine","Klingbach","vine",2,2018-07-12,"summer",3,0.25,32.2862,65,43.0482666666667,86.6666666666667,193
"Klingbach_vine","Klingbach","vine",2,2018-07-16,"summer",4,0.25,0.5612,13,0.5612,13,197
"Klingbach_vine","Klingbach","vine",2,2018-07-19,"summer",3,0.25,1.2494,22,1.66586666666667,29.3333333333333,200
"Klingbach_vine","Klingbach","vine",2,2018-07-23,"summer",4,0.25,0.4412,16,0.4412,16,204
"Klingbach_vine","Klingbach","vine",2,2018-07-26,"summer",3,0.25,1.3262,26,1.76826666666667,34.6666666666667,207
"Klingbach_vine","Klingbach","vine",2,2018-07-30,"autumn",4,0.25,8.7838,26,8.7838,26,211
"Klingbach_vine","Klingbach","vine",2,2018-08-01,"autumn",2,0.25,0.512,11,1.024,22,213
"Klingbach_vine","Klingbach","vine",2,2018-08-06,"autumn",5,0.25,0.8568,13,0.68544,10.4,218
"Klingbach_vine","Klingbach","vine",2,2018-08-09,"autumn",3,0.25,4.7061,3,6.2748,4,221
"Klingbach_vine","Klingbach","vine",2,2018-08-13,"autumn",4,0.25,0.1626,1,0.1626,1,225
"Klingbach_vine","Klingbach","vine",2,2018-08-16,"autumn",3,0.25,6.6008,28,8.80106666666667,37.3333333333333,228
"Klingbach_vine","Klingbach","vine",2,2018-08-20,"autumn",4,0.25,2.7476,22,2.7476,22,232
"Klingbach_vine","Klingbach","vine",2,2018-08-22,"autumn",2,0.25,0.0698,6,0.1396,12,234
"Klingbach_vine","Klingbach","vine",2,2018-08-27,"autumn",5,0.25,7.5395,4,6.0316,3.2,239
"Klingbach_vine","Klingbach","vine",2,2018-08-30,"autumn",3,0.25,0.5902,21,0.786933333333333,28,242
"Klingbach_vine","Klingbach","vine",2,2018-09-06,"autumn",3,0.25,2.2627,63,3.01693333333333,84,249
"Klingbach_vine","Klingbach","vine",2,2018-09-10,"autumn",4,0.25,0.3665,3,0.3665,3,253
"Kropsbach_forest","Kropsbach","forest",1,2018-03-22,"spring",3,0.25,0.5833,3,0.777733333333333,4,81
"Kropsbach_forest","Kropsbach","forest",1,2018-03-27,"spring",5,0.25,2.3908,16,1.91264,12.8,86
"Kropsbach_forest","Kropsbach","forest",1,2018-03-29,"spring",2,0.25,0.3113,3,0.6226,6,88
"Kropsbach_forest","Kropsbach","forest",1,2018-04-03,"spring",5,0.25,2.7704,25,2.21632,20,93
"Kropsbach_forest","Kropsbach","forest",1,2018-04-06,"spring",3,0.25,4.3608,35,5.8144,46.6666666666667,96
"Kropsbach_forest","Kropsbach","forest",1,2018-04-09,"spring",3,0.25,10.8193,58,14.4257333333333,77.3333333333333,99
"Kropsbach_forest","Kropsbach","forest",1,2018-04-12,"spring",3,0.25,1.8612,15,2.4816,20,102
"Kropsbach_forest","Kropsbach","forest",1,2018-04-19,"spring",3,0.25,14.6321,20,19.5094666666667,26.6666666666667,109
"Kropsbach_forest","Kropsbach","forest",1,2018-04-23,"spring",4,0.25,1.3779,41,1.3779,41,113
"Kropsbach_forest","Kropsbach","forest",1,2018-04-26,"spring",3,0.25,1.0655,7,1.42066666666667,9.33333333333333,116
"Kropsbach_forest","Kropsbach","forest",1,2018-04-30,"spring",4,0.25,10.6873,11,10.6873,11,120
"Kropsbach_forest","Kropsbach","forest",1,2018-05-03,"spring",3,0.25,6.4359,13,8.5812,17.3333333333333,123
"Kropsbach_forest","Kropsbach","forest",1,2018-05-07,"spring",4,0.25,19.0714,65,19.0714,65,127
"Kropsbach_forest","Kropsbach","forest",1,2018-05-10,"spring",3,0.25,3.6732,67,4.8976,89.3333333333333,130
"Kropsbach_forest","Kropsbach","forest",1,2018-05-15,"spring",5,0.25,6.4678,7,5.17424,5.6,135
"Kropsbach_forest","Kropsbach","forest",1,2018-05-17,"summer",2,0.25,11.8796,6,23.7592,12,137
"Kropsbach_forest","Kropsbach","forest",1,2018-05-22,"summer",5,0.25,5.5565,122,4.4452,97.6,142
"Kropsbach_forest","Kropsbach","forest",1,2018-05-24,"summer",2,0.25,11.3332,8,22.6664,16,144
"Kropsbach_forest","Kropsbach","forest",1,2018-06-11,"summer",3,0.25,0.664,8,0.885333333333333,10.6666666666667,162
"Kropsbach_forest","Kropsbach","forest",1,2018-06-14,"summer",3,0.25,1.0052,9,1.34026666666667,12,165
"Kropsbach_forest","Kropsbach","forest",1,2018-06-18,"summer",4,0.25,3.0808,18,3.0808,18,169
"Kropsbach_forest","Kropsbach","forest",1,2018-06-21,"summer",3,0.25,1.4328,34,1.9104,45.3333333333333,172
"Kropsbach_forest","Kropsbach","forest",1,2018-06-25,"summer",4,0.25,29.2192,80,29.2192,80,176
"Kropsbach_forest","Kropsbach","forest",1,2018-06-28,"summer",3,0.25,9.9577,4,13.2769333333333,5.33333333333333,179
"Kropsbach_forest","Kropsbach","forest",1,2018-07-02,"summer",4,0.25,12.8791,16,12.8791,16,183
"Kropsbach_forest","Kropsbach","forest",1,2018-07-05,"summer",3,0.25,3.3962,39,4.52826666666667,52,186
"Kropsbach_forest","Kropsbach","forest",1,2018-07-17,"summer",5,0.25,1.5133,10,1.21064,8,198
"Kropsbach_forest","Kropsbach","forest",1,2018-07-19,"summer",2,0.25,1.2823,19,2.5646,38,200
"Kropsbach_forest","Kropsbach","forest",1,2018-07-23,"summer",4,0.25,1.056,4,1.056,4,204
"Kropsbach_forest","Kropsbach","forest",1,2018-07-30,"autumn",4,0.25,0.1743,7,0.1743,7,211
"Kropsbach_forest","Kropsbach","forest",1,2018-08-01,"autumn",2,0.25,1.4111,33,2.8222,66,213
"Kropsbach_forest","Kropsbach","forest",1,2018-08-06,"autumn",5,0.25,12.1908,16,9.75264,12.8,218
"Kropsbach_forest","Kropsbach","forest",1,2018-08-09,"autumn",3,0.25,2.6643,77,3.5524,102.666666666667,221
"Kropsbach_forest","Kropsbach","forest",1,2018-08-13,"autumn",4,0.25,0.188,5,0.188,5,225
"Kropsbach_forest","Kropsbach","forest",1,2018-08-16,"autumn",3,0.25,1.0187,25,1.35826666666667,33.3333333333333,228
"Kropsbach_forest","Kropsbach","forest",1,2018-08-20,"autumn",4,0.25,1.3088,60,1.3088,60,232
"Kropsbach_forest","Kropsbach","forest",1,2018-08-22,"autumn",2,0.25,0.2485,10,0.497,20,234
"Kropsbach_forest","Kropsbach","forest",1,2018-08-27,"autumn",5,0.25,7.2309,32,5.78472,25.6,239
"Kropsbach_forest","Kropsbach","forest",1,2018-08-30,"autumn",3,0.25,1.0611,51,1.4148,68,242
"Kropsbach_forest","Kropsbach","forest",1,2018-09-04,"autumn",5,0.25,0.6497,14,0.51976,11.2,247
"Kropsbach_forest","Kropsbach","forest",1,2018-09-06,"autumn",2,0.25,0.4849,17,0.9698,34,249
"Kropsbach_forest","Kropsbach","forest",1,2018-09-11,"autumn",5,0.25,5.7051,154,4.56408,123.2,254
"Kropsbach_forest","Kropsbach","forest",1,2018-09-13,"autumn",2,0.25,0.0141,3,0.0282,6,256
"Kropsbach_forest","Kropsbach","forest",2,2018-03-22,"spring",3,0.25,0.1974,1,0.2632,1.33333333333333,81
"Kropsbach_forest","Kropsbach","forest",2,2018-03-27,"spring",5,0.25,0.6774,7,0.54192,5.6,86
"Kropsbach_forest","Kropsbach","forest",2,2018-03-29,"spring",2,0.25,0.4232,2,0.8464,4,88
"Kropsbach_forest","Kropsbach","forest",2,2018-04-03,"spring",5,0.25,0.8462,4,0.67696,3.2,93
"Kropsbach_forest","Kropsbach","forest",2,2018-04-06,"spring",3,0.25,0.9908,8,1.32106666666667,10.6666666666667,96
"Kropsbach_forest","Kropsbach","forest",2,2018-04-09,"spring",3,0.25,0.5889,10,0.7852,13.3333333333333,99
"Kropsbach_forest","Kropsbach","forest",2,2018-04-12,"spring",3,0.25,8.691,15,11.588,20,102
"Kropsbach_forest","Kropsbach","forest",2,2018-04-19,"spring",3,0.25,1.0688,5,1.42506666666667,6.66666666666667,109
"Kropsbach_forest","Kropsbach","forest",2,2018-04-23,"spring",4,0.25,8.7101,31,8.7101,31,113
"Kropsbach_forest","Kropsbach","forest",2,2018-04-26,"spring",3,0.25,5.8704,16,7.8272,21.3333333333333,116
"Kropsbach_forest","Kropsbach","forest",2,2018-04-30,"spring",4,0.25,2.8179,20,2.8179,20,120
"Kropsbach_forest","Kropsbach","forest",2,2018-05-03,"spring",3,0.25,10.5016,61,14.0021333333333,81.3333333333333,123
"Kropsbach_forest","Kropsbach","forest",2,2018-05-07,"spring",4,0.25,16.6509,9,16.6509,9,127
"Kropsbach_forest","Kropsbach","forest",2,2018-05-10,"spring",3,0.25,1.7027,2,2.27026666666667,2.66666666666667,130
"Kropsbach_forest","Kropsbach","forest",2,2018-05-15,"spring",5,0.25,1.266,4,1.0128,3.2,135
"Kropsbach_forest","Kropsbach","forest",2,2018-05-17,"summer",2,0.25,5.9806,52,11.9612,104,137
"Kropsbach_forest","Kropsbach","forest",2,2018-05-22,"summer",5,0.25,17.4306,6,13.94448,4.8,142
"Kropsbach_forest","Kropsbach","forest",2,2018-05-24,"summer",2,0.25,8.0383,35,16.0766,70,144
"Kropsbach_forest","Kropsbach","forest",2,2018-06-11,"summer",3,0.25,12.1112,6,16.1482666666667,8,162
"Kropsbach_forest","Kropsbach","forest",2,2018-06-21,"summer",3,0.25,2.1898,6,2.91973333333333,8,172
"Kropsbach_forest","Kropsbach","forest",2,2018-06-25,"summer",4,0.25,0.8438,5,0.8438,5,176
"Kropsbach_forest","Kropsbach","forest",2,2018-06-28,"summer",3,0.25,14.4632,97,19.2842666666667,129.333333333333,179
"Kropsbach_forest","Kropsbach","forest",2,2018-07-02,"summer",4,0.25,13.1748,39,13.1748,39,183
"Kropsbach_forest","Kropsbach","forest",2,2018-07-05,"summer",3,0.25,26.3816,12,35.1754666666667,16,186
"Kropsbach_forest","Kropsbach","forest",2,2018-07-19,"summer",2,0.25,1.2079,9,2.4158,18,200
"Kropsbach_forest","Kropsbach","forest",2,2018-07-23,"summer",4,0.25,0.3998,9,0.3998,9,204
"Kropsbach_forest","Kropsbach","forest",2,2018-07-26,"summer",3,0.25,0.0955,5,0.127333333333333,6.66666666666667,207
"Kropsbach_forest","Kropsbach","forest",2,2018-07-30,"autumn",4,0.25,0.5741,31,0.5741,31,211
"Kropsbach_forest","Kropsbach","forest",2,2018-08-01,"autumn",2,0.25,0.2604,6,0.5208,12,213
"Kropsbach_forest","Kropsbach","forest",2,2018-08-06,"autumn",5,0.25,3.5766,64,2.86128,51.2,218
"Kropsbach_forest","Kropsbach","forest",2,2018-08-09,"autumn",3,0.25,1.3203,28,1.7604,37.3333333333333,221
"Kropsbach_forest","Kropsbach","forest",2,2018-08-13,"autumn",4,0.25,0.2294,10,0.2294,10,225
"Kropsbach_forest","Kropsbach","forest",2,2018-08-16,"autumn",3,0.25,0.3899,7,0.519866666666667,9.33333333333333,228
"Kropsbach_forest","Kropsbach","forest",2,2018-08-20,"autumn",4,0.25,0.4717,15,0.4717,15,232
